T028-B2PPDBAL-PBmiRNA_S25_R1_001	78819.0	84996.0	101674.0	135361.0	165602.0	165768.0	207326.0	260973.0	431437.0	307889.0	344591.0	582202.0	342390.0	391202.0	338101.0	316177.0	330960.0	334730.0	345319.0	412695.0	408597.0	419287.0	455141.0	491133.0	474672.0	472885.0	475138.0	496261.0	502055.0	257497.0	323.0	120.0	338.0	196.0	352.0	159.0	355.0	37477602.0
T028-B2SalBAL-PBmiRNA_S24_R1_001	32891.0	34965.0	48417.0	65222.0	79070.0	76998.0	90391.0	130800.0	228257.0	144920.0	167350.0	288535.0	158633.0	181252.0	154462.0	138713.0	144693.0	149061.0	160405.0	197561.0	192778.0	210148.0	226832.0	240519.0	240791.0	250199.0	258648.0	274921.0	282627.0	145578.0	269.0	86.0	275.0	166.0	304.0	122.0	266.0	31458551.0
T030-B1BALRNA-PBmiRNA_S5_R1_001	106987.0	114478.0	139946.0	187479.0	231564.0	202330.0	237900.0	327007.0	641663.0	366621.0	422143.0	879230.0	381958.0	462597.0	338073.0	280552.0	291286.0	287951.0	299247.0	371185.0	360922.0	383839.0	410370.0	427661.0	407045.0	409583.0	404321.0	427409.0	430682.0	223810.0	142.0	114.0	146.0	354.0	187.0	408.0	521.0	32131893.0
T031-B1BALRNA-PBmiRNA_S6_R1_001	45699.0	38000.0	41124.0	48821.0	54957.0	55887.0	66040.0	84977.0	137246.0	98007.0	114899.0	168004.0	111291.0	133919.0	127116.0	111602.0	116365.0	123018.0	126207.0	154177.0	156539.0	166521.0	183738.0	193487.0	197407.0	207801.0	216584.0	231887.0	234387.0	119308.0	125.0	91.0	124.0	293.0	180.0	307.0	435.0	27179705.0
T031-B2BCGBAL-PBmiRNA_S9_R1_001	60144.0	58415.0	61772.0	89065.0	114767.0	96066.0	124093.0	174660.0	372385.0	202589.0	250441.0	607830.0	240238.0	313586.0	205709.0	175854.0	187702.0	190914.0	199492.0	262015.0	252894.0	277342.0	301824.0	314659.0	302030.0	303083.0	302514.0	320364.0	328151.0	170540.0	119.0	115.0	139.0	378.0	190.0	323.0	472.0	30602249.0
T031-B2PPDBAL-PBmiRNA_S8_R1_001	49949.0	54110.0	75054.0	97039.0	118922.0	121950.0	142940.0	198180.0	339957.0	226784.0	256121.0	441087.0	250543.0	291575.0	252715.0	243521.0	260039.0	273692.0	288356.0	334441.0	350631.0	370691.0	396165.0	421388.0	418255.0	434909.0	446569.0	462865.0	472055.0	244146.0	145.0	149.0	163.0	369.0	207.0	403.0	605.0	34631975.0
T031-B2SalBAL-PBmiRNA_S7_R1_001	32843.0	30887.0	36229.0	45156.0	53951.0	56269.0	67684.0	85457.0	138898.0	100737.0	110509.0	179211.0	109559.0	125034.0	112654.0	107122.0	115624.0	120255.0	123460.0	146534.0	153219.0	162208.0	175723.0	188130.0	187411.0	195456.0	203157.0	217751.0	220515.0	114322.0	137.0	100.0	129.0	282.0	172.0	324.0	451.0	27368219.0
T032-B1BALRNA-PBmiRNA_S23_R1_001	31690.0	31864.0	42651.0	55043.0	67921.0	65096.0	76847.0	118545.0	240728.0	137990.0	157563.0	318330.0	158529.0	191577.0	147377.0	132259.0	141730.0	145281.0	152934.0	206030.0	196833.0	214881.0	246554.0	258671.0	243504.0	248798.0	250158.0	268524.0	274812.0	145446.0	113.0	123.0	111.0	295.0	168.0	291.0	427.0	27364165.0
T032-B2BCGBAL-PBmiRNA1_S28_R1_001	39516.0	42463.0	58569.0	76471.0	95234.0	93513.0	109892.0	165063.0	293503.0	194362.0	214154.0	392169.0	214732.0	248994.0	215607.0	195106.0	211570.0	216679.0	230848.0	303705.0	293349.0	308250.0	350032.0	371970.0	357017.0	365787.0	372787.0	398634.0	404376.0	211356.0	136.0	149.0	166.0	399.0	200.0	384.0	586.0	34579918.0
T032-B2BCGBAL-PLmiRNA2_S29_R1_001	26228.0	29256.0	42178.0	53549.0	63802.0	75135.0	88616.0	109540.0	140027.0	136937.0	148364.0	176818.0	163715.0	172453.0	182931.0	185683.0	196594.0	207887.0	213252.0	246459.0	254147.0	264144.0	284309.0	306711.0	308321.0	323980.0	336514.0	351178.0	357659.0	184589.0	122.0	131.0	139.0	377.0	220.0	360.0	525.0	32410830.0
T032-B2PPDBAL-PBmiRNA1_S25_R1_001	39393.0	42840.0	55034.0	72150.0	88657.0	86619.0	104538.0	154553.0	288338.0	183654.0	215845.0	406511.0	220285.0	265081.0	231622.0	208907.0	227128.0	237640.0	257312.0	322941.0	322361.0	336450.0	377058.0	412493.0	395022.0	400825.0	404736.0	428959.0	438602.0	225956.0	147.0	139.0	148.0	357.0	211.0	384.0	532.0	33551244.0
T032-B2PPDBAL-PLmiRNA2_S26_R1_001	21189.0	18192.0	18652.0	24491.0	29329.0	32016.0	44016.0	52224.0	84234.0	66999.0	83684.0	132815.0	86231.0	102920.0	102969.0	91373.0	94867.0	102062.0	101402.0	124237.0	127890.0	136527.0	152583.0	162283.0	170747.0	182133.0	189816.0	209198.0	211274.0	108349.0	96.0	103.0	105.0	297.0	151.0	296.0	449.0	26487540.0
T032-B2PPDBAL-PLmiRNA3_S27_R1_001	48562.0	51658.0	69696.0	89530.0	105952.0	98613.0	113552.0	161937.0	297419.0	182560.0	219797.0	438656.0	198384.0	242021.0	194406.0	164774.0	173430.0	176095.0	187012.0	245462.0	236390.0	247658.0	287988.0	325043.0	303790.0	299463.0	297815.0	323079.0	332161.0	173918.0	124.0	125.0	133.0	368.0	208.0	350.0	505.0	32937539.0
T032-B2SalBAL-PBmiRNA_S24_R1_001	34244.0	35238.0	46766.0	66596.0	86452.0	82130.0	102458.0	155501.0	305706.0	187356.0	225391.0	455668.0	227048.0	280362.0	225048.0	195999.0	211594.0	215284.0	229527.0	297891.0	286792.0	312758.0	350098.0	369124.0	354974.0	359691.0	360407.0	386241.0	391705.0	203628.0	127.0	138.0	135.0	344.0	208.0	391.0	538.0	32989050.0
T033-B1BALRNA-PBmiRNA1_S15_R1_001	19803.0	18373.0	23328.0	35207.0	47547.0	37738.0	48565.0	87493.0	219537.0	105154.0	138173.0	355119.0	126467.0	168270.0	113096.0	96104.0	103730.0	107592.0	120665.0	162617.0	156458.0	175342.0	198252.0	216829.0	205952.0	209086.0	210022.0	228611.0	236729.0	124182.0	115.0	114.0	128.0	319.0	192.0	306.0	433.0	29124961.0
T033-B1BALRNA-PLmiRNA2_S16_R1_001	15297.0	17217.0	22742.0	35478.0	51209.0	48309.0	62643.0	89865.0	193212.0	120876.0	131755.0	315462.0	146551.0	204749.0	144098.0	133982.0	147263.0	152722.0	165219.0	201594.0	205334.0	226704.0	248167.0	266942.0	269820.0	278770.0	287621.0	304303.0	315010.0	167211.0	120.0	124.0	127.0	342.0	182.0	319.0	490.0	29425476.0
T033-B2BCGBAL-PBmiRNA1_S20_R1_001	48920.0	52489.0	71230.0	93198.0	113786.0	105830.0	125011.0	171595.0	321928.0	206117.0	227932.0	472739.0	218324.0	263633.0	187532.0	172462.0	180779.0	176516.0	184485.0	246627.0	234711.0	233886.0	267173.0	305458.0	270815.0	259367.0	256866.0	273220.0	281876.0	149588.0	128.0	112.0	118.0	304.0	192.0	312.0	461.0	28578086.0
T033-B2BCGBAL-PLmiRNA2_S21_R1_001	25830.0	28744.0	40104.0	53778.0	67583.0	79032.0	98222.0	121774.0	174594.0	156751.0	176937.0	241346.0	193403.0	209917.0	215136.0	216818.0	231284.0	243132.0	251388.0	285474.0	293904.0	310224.0	330712.0	356113.0	358604.0	371950.0	386670.0	400601.0	407598.0	210545.0	130.0	134.0	111.0	347.0	220.0	371.0	537.0	32474806.0
T033-B2PPDBAL-PBmiRNA1_S18_R1_001	37024.0	37209.0	42233.0	66572.0	89482.0	74207.0	102923.0	149626.0	337788.0	182469.0	231731.0	581340.0	227721.0	303648.0	208818.0	179579.0	195410.0	198171.0	212572.0	278166.0	274227.0	290334.0	321792.0	359174.0	340750.0	335169.0	332929.0	356385.0	369508.0	194324.0	119.0	116.0	139.0	365.0	209.0	359.0	573.0	33572103.0
T033-B2PPDBAL-PLmiRNA2_S19_R1_001	79404.0	112147.0	182392.0	244581.0	304177.0	354022.0	413676.0	492357.0	601517.0	600553.0	627922.0	723715.0	672703.0	701618.0	718227.0	718945.0	745177.0	752580.0	751558.0	822487.0	830184.0	833575.0	855237.0	879626.0	870791.0	898987.0	900128.0	899834.0	892928.0	454642.0	208.0	148.0	194.0	487.0	267.0	480.0	705.0	43019361.0
T033-B2SalBAL-PBmiRNA_S17_R1_001	31235.0	30348.0	38517.0	50244.0	64091.0	57922.0	69351.0	104776.0	211194.0	130350.0	153073.0	344737.0	151070.0	185980.0	146726.0	134798.0	144502.0	149510.0	162653.0	219689.0	212081.0	225678.0	262074.0	300616.0	271150.0	267082.0	270979.0	296791.0	303513.0	158823.0	115.0	135.0	130.0	364.0	219.0	346.0	547.0	32179745.0
T034-B-SingleRNABAL-miRNA_S22_R1_001	30578.0	29940.0	34700.0	44246.0	54993.0	56542.0	72255.0	102227.0	202445.0	130229.0	136786.0	260848.0	149480.0	181404.0	143440.0	137906.0	150393.0	157345.0	163355.0	200099.0	205185.0	214072.0	232497.0	252668.0	243427.0	250474.0	257856.0	269674.0	277897.0	147035.0	131.0	128.0	116.0	331.0	199.0	315.0	478.0	28594917.0
T035-B1BALRNA-PBmiRNA_S6_R1_001	51266.0	44798.0	46908.0	57001.0	65671.0	69831.0	88459.0	98529.0	153676.0	123149.0	133445.0	194660.0	141483.0	173106.0	152292.0	141131.0	147990.0	154736.0	150198.0	180496.0	178129.0	186905.0	204994.0	214973.0	217099.0	225807.0	234638.0	254281.0	251249.0	128085.0	61.0	274.0	128.0	24.0	15.0	3.0	25.0	25636276.0
T035-B2BCGBAL-PBmiRNA_S3_R1_001	55636.0	68317.0	104080.0	142929.0	184936.0	222606.0	272458.0	323740.0	399899.0	415068.0	447046.0	511441.0	505675.0	538451.0	563786.0	587439.0	622868.0	647966.0	660328.0	720674.0	744456.0	768090.0	804601.0	835620.0	850575.0	878499.0	895420.0	906815.0	904317.0	461311.0	613.0	1277.0	786.0	1073.0	400.0	1745.0	1002.0	42472843.0
T035-B2PPDBAL-PBmiRNA_S2_R1_001	32497.0	28427.0	32082.0	38689.0	43969.0	43643.0	52607.0	60329.0	99382.0	69884.0	77756.0	130503.0	76884.0	94007.0	76451.0	70932.0	73214.0	76444.0	78378.0	97243.0	92351.0	98429.0	109724.0	117766.0	115067.0	119053.0	122661.0	134511.0	135529.0	70098.0	289.0	640.0	391.0	513.0	225.0	869.0	501.0	22442223.0
T035-B2SalBAL-PBmiRNA_S1_R1_001	38373.0	35540.0	41972.0	50710.0	56158.0	59828.0	68131.0	72323.0	84847.0	81775.0	83265.0	92238.0	79015.0	81196.0	83287.0	78794.0	80417.0	83531.0	79249.0	90700.0	92979.0	96054.0	104740.0	109055.0	113236.0	122106.0	130876.0	144150.0	143315.0	73586.0	315.0	682.0	440.0	554.0	217.0	918.0	545.0	24240857.0
T036-B1BALRNA-PBmiRNA_S7_R1_001	20159.0	17129.0	17353.0	20452.0	23274.0	23285.0	29389.0	39972.0	74626.0	49052.0	59329.0	109092.0	62279.0	78483.0	72047.0	67850.0	75507.0	80948.0	89958.0	129144.0	118830.0	130950.0	158705.0	177301.0	171434.0	174155.0	181090.0	198726.0	206518.0	108726.0	64.0	315.0	153.0	24.0	11.0	1.0	30.0	26940933.0
T036-B2S1BAL-PBmiRNA1_S1_R1_001	12243.0	10139.0	11819.0	13271.0	14938.0	16882.0	19880.0	25572.0	39975.0	35692.0	40583.0	62048.0	44727.0	53122.0	55889.0	54706.0	62912.0	69178.0	72804.0	99922.0	99680.0	109967.0	133046.0	153236.0	151075.0	159847.0	173856.0	198149.0	204745.0	107547.0	65.0	315.0	176.0	32.0	7.0	1.0	36.0	30221941.0
T036-B2S2BAL-PBmiRNA2_S8_R1_001	21415.0	16594.0	15819.0	18356.0	20239.0	21848.0	28114.0	35193.0	60055.0	47281.0	57228.0	86451.0	59194.0	76434.0	78155.0	69199.0	77168.0	83137.0	83330.0	112543.0	112274.0	123256.0	142955.0	156579.0	163026.0	176474.0	191215.0	214598.0	218849.0	111030.0	48.0	258.0	117.0	21.0	14.0	3.0	29.0	25133220.0
T036-B2S3BAL-PBmiRNA3_S9_R1_001	20636.0	20774.0	27958.0	35625.0	42880.0	47285.0	55926.0	72929.0	116156.0	87936.0	96595.0	149228.0	98289.0	108877.0	102232.0	100719.0	108099.0	114423.0	118739.0	140747.0	147773.0	158414.0	173411.0	187935.0	191751.0	203766.0	214752.0	229951.0	236328.0	124836.0	64.0	323.0	143.0	33.0	11.0	3.0	32.0	27812120.0
T038-B1BALRNA-PBmiRNA_S25_R1_001	39677.0	37988.0	45319.0	55648.0	64335.0	58392.0	65961.0	86080.0	161168.0	99238.0	115831.0	233941.0	105597.0	128829.0	98178.0	88201.0	94648.0	100377.0	106743.0	133628.0	132008.0	146712.0	163659.0	178842.0	175130.0	183479.0	188784.0	202031.0	207184.0	107904.0	64.0	273.0	121.0	19.0	9.0	2.0	22.0	24640516.0
T038-B2BCGBAL-PLmiRNA_S28_R1_001	41581.0	36504.0	40138.0	52101.0	62316.0	52914.0	68166.0	95910.0	211522.0	109205.0	126977.0	281987.0	126026.0	177703.0	103121.0	83371.0	87333.0	87173.0	87601.0	114698.0	103473.0	110687.0	126531.0	132851.0	123886.0	120665.0	113211.0	122603.0	122883.0	64518.0	28.0	201.0	102.0	15.0	8.0	4.0	16.0	18902159.0
T038-B2PPDBAL-PBmiRNA_S27_R1_001	27843.0	26928.0	30279.0	39409.0	47282.0	44171.0	55458.0	75172.0	148179.0	90957.0	108215.0	211655.0	111245.0	139056.0	108646.0	102896.0	111920.0	119220.0	128956.0	151961.0	154950.0	168113.0	183604.0	197781.0	197930.0	207553.0	211295.0	221970.0	228755.0	119739.0	51.0	263.0	150.0	30.0	10.0	2.0	22.0	25250979.0
T038-B2SalBAL-PBmiRNA_S26_R1_001	28827.0	30112.0	39364.0	53565.0	66380.0	75411.0	93059.0	110480.0	152213.0	140386.0	153738.0	205241.0	170228.0	188095.0	186142.0	189887.0	200605.0	212483.0	213307.0	238407.0	250166.0	262408.0	279623.0	293072.0	306200.0	323746.0	334586.0	351336.0	353931.0	182204.0	73.0	290.0	159.0	26.0	14.0	4.0	25.0	28165099.0
T039-B1BALRNA-PBmiRNA_S10_R1_001	18813.0	13668.0	16723.0	20887.0	25988.0	25234.0	31043.0	47726.0	100069.0	61283.0	71639.0	153912.0	70360.0	86661.0	69902.0	64726.0	71048.0	76807.0	82211.0	107920.0	109567.0	123797.0	135753.0	148173.0	149470.0	161621.0	167680.0	183281.0	189599.0	100034.0	47.0	270.0	109.0	30.0	10.0	6.0	23.0	24664929.0
T039-B2BCGBAL-PBmiRNA1_S14_R1_001	10990.0	11030.0	14328.0	17428.0	21736.0	23181.0	28003.0	42323.0	80891.0	56835.0	63986.0	119967.0	70540.0	83944.0	78967.0	76558.0	86449.0	92933.0	102558.0	131653.0	138118.0	147935.0	168281.0	190263.0	187159.0	193493.0	202196.0	217154.0	225103.0	117726.0	49.0	285.0	162.0	29.0	15.0	2.0	26.0	26450707.0
T039-B2BCGBAL-PLmiRNA2_S15_R1_001	37509.0	37793.0	60442.0	97344.0	135989.0	173739.0	223816.0	262476.0	311216.0	341701.0	366553.0	405404.0	426494.0	451596.0	476389.0	495986.0	520647.0	535416.0	543541.0	582881.0	599884.0	615147.0	631934.0	653330.0	668320.0	686412.0	700907.0	703063.0	703515.0	357824.0	76.0	383.0	187.0	28.0	18.0	2.0	32.0	31187588.0
T039-B2PPDBAL-PBmiRNA1_S12_R1_001	18888.0	19200.0	26775.0	33595.0	41803.0	46032.0	55313.0	79464.0	140347.0	98727.0	116257.0	200237.0	124515.0	144862.0	137469.0	136571.0	148898.0	160533.0	172254.0	213883.0	219101.0	234110.0	260207.0	286426.0	287762.0	307670.0	318791.0	337785.0	347878.0	184566.0	73.0	370.0	203.0	36.0	12.0	5.0	29.0	32411485.0
T039-B2PPDBAL-PLmiRNA2_S13_R1_001	37628.0	48964.0	77730.0	105202.0	134099.0	165012.0	200587.0	248721.0	308745.0	325181.0	350685.0	399601.0	399996.0	424210.0	445971.0	460395.0	488583.0	499289.0	504959.0	552586.0	564706.0	574439.0	592335.0	615913.0	616495.0	635809.0	643074.0	643558.0	642197.0	327519.0	97.0	495.0	260.0	41.0	22.0	7.0	47.0	41136804.0
T039-B2SalBAL-PBmiRNA_S11_R1_001	17967.0	18320.0	24945.0	30056.0	37486.0	42155.0	50634.0	69968.0	110385.0	92026.0	101954.0	157213.0	111923.0	126000.0	126612.0	127109.0	139421.0	150248.0	160136.0	190802.0	203631.0	219276.0	236544.0	263019.0	263102.0	283197.0	296390.0	313468.0	323768.0	171967.0	74.0	341.0	200.0	34.0	10.0	4.0	27.0	31315560.0
T041-B1BALRNA-PBmiRNA_S22_R1_001	25317.0	25805.0	35813.0	45564.0	55212.0	60686.0	71252.0	87841.0	128737.0	108327.0	115718.0	168880.0	118331.0	128147.0	121586.0	120155.0	127829.0	135355.0	137112.0	162033.0	167179.0	173913.0	190257.0	203489.0	201623.0	214481.0	221653.0	235233.0	240150.0	125563.0	328.0	774.0	475.0	649.0	272.0	1043.0	588.0	27550006.0
T041-B2BCGBAL-PBmiRNA_S26_R1_001	37037.0	32155.0	34774.0	41597.0	48877.0	44280.0	56818.0	68250.0	134832.0	85142.0	96735.0	218017.0	91663.0	110146.0	78583.0	74910.0	80109.0	78748.0	83634.0	122220.0	108813.0	110292.0	138464.0	173033.0	132453.0	124721.0	126721.0	140376.0	141023.0	76626.0	281.0	619.0	382.0	530.0	214.0	848.0	510.0	23563983.0
T041-B2PPDBAL-PBmiRNA1_S24_R1_001	41972.0	37895.0	41811.0	54084.0	70319.0	66539.0	89549.0	119282.0	243041.0	156867.0	176137.0	382942.0	181150.0	227760.0	173665.0	169491.0	184287.0	190183.0	200418.0	248891.0	247787.0	246998.0	269212.0	305680.0	285254.0	293694.0	297024.0	307452.0	317972.0	167110.0	329.0	727.0	473.0	583.0	244.0	1001.0	597.0	26091541.0
T041-B2PPDBAL-PLmiRNA2_S25_R1_001	29266.0	38275.0	63429.0	85055.0	108503.0	132972.0	161987.0	202594.0	246810.0	278029.0	304736.0	339506.0	368863.0	396021.0	426727.0	445436.0	479001.0	498152.0	515194.0	581646.0	581223.0	591161.0	616075.0	645299.0	648441.0	676434.0	693548.0	690086.0	692394.0	354023.0	517.0	1172.0	667.0	931.0	408.0	1575.0	888.0	38119503.0
T041-B2SalBAL-PBmiRNA_S23_R1_001	30268.0	35084.0	51823.0	70035.0	90738.0	111843.0	138667.0	174338.0	227278.0	235751.0	254332.0	313438.0	294424.0	314530.0	329281.0	342773.0	366781.0	384008.0	397274.0	443447.0	463720.0	482953.0	512798.0	549825.0	551281.0	578123.0	594676.0	610387.0	614798.0	316395.0	487.0	1106.0	690.0	864.0	373.0	1444.0	826.0	36440654.0
T042-B1BALRNA-PBmiRNA_S6_R1_001	23424.0	22191.0	26687.0	37719.0	48803.0	41271.0	51762.0	80157.0	192442.0	101418.0	119359.0	295580.0	121779.0	172488.0	106987.0	98005.0	105666.0	110253.0	118266.0	164665.0	150316.0	165145.0	193427.0	209543.0	193098.0	192223.0	192519.0	209426.0	217257.0	116504.0	349.0	794.0	494.0	629.0	281.0	1029.0	619.0	27360292.0
T042-B2BCGBAL-PBmiRNA_S11_R1_001	42671.0	49060.0	67386.0	84537.0	104998.0	119940.0	144062.0	181364.0	253086.0	239738.0	254706.0	333641.0	285733.0	311017.0	311706.0	322247.0	346206.0	363616.0	377330.0	432139.0	443036.0	454970.0	485380.0	517481.0	517167.0	535878.0	549925.0	563354.0	573232.0	295195.0	507.0	1166.0	696.0	877.0	384.0	1461.0	836.0	37471200.0
T042-B2PPDBAL-PBmiRNA1_S9_R1_001	21021.0	22231.0	30609.0	43033.0	56082.0	56915.0	70307.0	102686.0	197954.0	132051.0	149205.0	280189.0	155311.0	188201.0	159916.0	157525.0	171304.0	181264.0	191224.0	221543.0	231920.0	245490.0	263092.0	285496.0	288185.0	306214.0	316547.0	328481.0	339641.0	177189.0	367.0	853.0	518.0	666.0	315.0	1114.0	602.0	29415003.0
T042-B2PPDBAL-PLmiRNA2_S10_R1_001	13143.0	12983.0	14057.0	19715.0	24768.0	28519.0	39643.0	46613.0	71957.0	65006.0	76301.0	112755.0	92325.0	105525.0	111580.0	116381.0	128422.0	142993.0	150609.0	176424.0	189899.0	201907.0	219214.0	236582.0	252204.0	271210.0	286825.0	302382.0	311896.0	164558.0	386.0	910.0	525.0	746.0	318.0	1209.0	713.0	31777900.0
T042-B2SalBAL-PBmiRNA1_S7_R1_001	25278.0	28316.0	40443.0	51776.0	65864.0	80775.0	100298.0	123777.0	156990.0	167413.0	183437.0	218905.0	213696.0	225815.0	241639.0	249487.0	269410.0	282594.0	296313.0	338815.0	351718.0	364265.0	386350.0	421734.0	422429.0	443148.0	460577.0	474696.0	481833.0	250740.0	452.0	1046.0	587.0	801.0	322.0	1309.0	742.0	32662053.0
T042-B2SalBAL-PLmiRNA2_S8_R1_001	25648.0	26863.0	36271.0	50442.0	66008.0	77748.0	98882.0	120978.0	170111.0	157082.0	175489.0	236528.0	196220.0	213586.0	216501.0	219177.0	229644.0	242239.0	245068.0	276423.0	282517.0	292227.0	311057.0	323747.0	329520.0	339085.0	347464.0	360056.0	362141.0	188026.0	368.0	838.0	533.0	582.0	264.0	1053.0	606.0	27117342.0
T045-B1BALRNA-PBmiRNA_S16_R1_001	29400.0	29142.0	36137.0	46688.0	57615.0	56254.0	66099.0	89443.0	164056.0	105811.0	121150.0	227886.0	119281.0	143414.0	120146.0	116232.0	126294.0	134806.0	144292.0	170126.0	179145.0	195417.0	211252.0	226551.0	231217.0	245159.0	253147.0	266710.0	275752.0	144218.0	54.0	248.0	151.0	23.0	16.0	3.0	17.0	24408406.0
T046-B1BALRNA-PBmiRNA_S17_R1_001	24518.0	21971.0	25226.0	34232.0	45138.0	37871.0	47202.0	70611.0	166668.0	85614.0	99901.0	236730.0	100093.0	140534.0	93377.0	82488.0	87824.0	92969.0	100576.0	130416.0	125436.0	139115.0	156800.0	172467.0	161784.0	166019.0	170194.0	182225.0	187289.0	98879.0	69.0	262.0	138.0	25.0	15.0	5.0	19.0	24257326.0
T047-B1BALRNA-PBmiRNA_S18_R1_001	25049.0	20849.0	21385.0	27710.0	33070.0	29853.0	38205.0	49451.0	100172.0	60458.0	72500.0	150459.0	73115.0	95496.0	71279.0	62708.0	67107.0	70962.0	73854.0	93566.0	92699.0	102671.0	113294.0	122908.0	120592.0	127093.0	132522.0	143271.0	145812.0	75601.0	46.0	238.0	138.0	14.0	16.0	2.0	18.0	22846472.0
T047-B2BCGBAL-PBmiRNA_S21_R1_001	27699.0	22971.0	24224.0	30450.0	34399.0	37968.0	46039.0	50129.0	70688.0	62217.0	66384.0	82510.0	68688.0	78969.0	76471.0	72340.0	74860.0	79137.0	77101.0	88742.0	91156.0	94888.0	102982.0	107841.0	112363.0	119762.0	125888.0	136532.0	136587.0	70192.0	50.0	220.0	117.0	16.0	11.0	2.0	18.0	21581878.0
T047-B2PPDBAL-PBmiRNA1_S19_R1_001	17228.0	15188.0	17089.0	22222.0	28545.0	30153.0	35709.0	52414.0	93469.0	66904.0	76219.0	126852.0	86047.0	98392.0	97490.0	94091.0	103310.0	111768.0	119381.0	148233.0	150248.0	159228.0	179812.0	197552.0	196573.0	207932.0	216272.0	231207.0	239181.0	126167.0	80.0	283.0	147.0	24.0	9.0	2.0	26.0	25745264.0
T047-B2PPDBAL-PLmiRNA2_S20_R1_001	26223.0	27806.0	37070.0	52081.0	68367.0	79326.0	101451.0	128476.0	190930.0	165473.0	186965.0	265144.0	207369.0	225416.0	228125.0	227883.0	240946.0	255776.0	259901.0	291634.0	305038.0	315599.0	333901.0	349730.0	357203.0	373551.0	379825.0	390771.0	392593.0	201910.0	60.0	320.0	150.0	28.0	14.0	3.0	24.0	26759388.0
T047-B2SalBAL-PBmiRNA1_S3_R1_001	60227.0	48833.0	46812.0	54245.0	57325.0	54306.0	73141.0	73987.0	122209.0	90644.0	111351.0	185415.0	109099.0	130227.0	106272.0	96824.0	96875.0	98524.0	99491.0	126080.0	114036.0	117352.0	132906.0	143965.0	134907.0	136033.0	133455.0	147598.0	143913.0	74570.0	53.0	284.0	139.0	23.0	5.0	1.0	26.0	24314396.0
T047-B2SalBAL-PLmiRNA2_S4_R1_001	114846.0	80334.0	59464.0	67664.0	72157.0	73149.0	119722.0	85263.0	109201.0	96943.0	105616.0	117610.0	106409.0	126809.0	135610.0	118138.0	122541.0	131699.0	118397.0	148842.0	142398.0	140682.0	164569.0	166891.0	171109.0	178770.0	189051.0	216557.0	197243.0	98303.0	55.0	274.0	145.0	21.0	6.0	2.0	25.0	24920147.0
T048-B1BALRNA-PBmiRNA_S22_R1_001	26726.0	24878.0	30189.0	39542.0	48760.0	47482.0	57251.0	73143.0	130658.0	88009.0	101895.0	190797.0	96230.0	113674.0	95497.0	90962.0	94560.0	101093.0	105732.0	128569.0	128327.0	139721.0	154450.0	168351.0	162975.0	169465.0	175215.0	187951.0	191770.0	101045.0	50.0	296.0	157.0	29.0	11.0	0.0	20.0	26627887.0
T048-B2BCGBAL-PBmiRNA_S24_R1_001	50829.0	56986.0	79284.0	109252.0	140308.0	135851.0	159158.0	211866.0	373081.0	254817.0	282572.0	518901.0	272656.0	319751.0	260547.0	245666.0	257363.0	265002.0	277697.0	326859.0	332250.0	354686.0	384623.0	407725.0	399546.0	410993.0	418106.0	438119.0	444503.0	231944.0	91.0	394.0	203.0	29.0	12.0	2.0	24.0	33660597.0
T048-B2PPDBAL-PBmiRNA_S23_R1_001	32884.0	34868.0	46633.0	57451.0	66619.0	70988.0	82594.0	101957.0	149320.0	123688.0	133894.0	190108.0	139311.0	153154.0	149839.0	149792.0	158223.0	168393.0	177122.0	208023.0	213256.0	225741.0	244822.0	268235.0	268079.0	284320.0	294016.0	309787.0	315905.0	166008.0	63.0	355.0	168.0	28.0	17.0	2.0	34.0	30434852.0
T048-B2SalBAL-PBmiRNA_S5_R1_001	36696.0	29495.0	22995.0	28108.0	32850.0	35250.0	54940.0	51581.0	79867.0	67783.0	77840.0	117117.0	84398.0	107735.0	106301.0	93878.0	99001.0	105968.0	107302.0	135301.0	131137.0	139849.0	155694.0	167446.0	173148.0	182488.0	193717.0	213362.0	213799.0	107547.0	51.0	294.0	136.0	27.0	13.0	3.0	26.0	26952404.0
T049-B1BALRNA-PBmiRNA_S2_R1_001	77036.0	57543.0	44658.0	54019.0	60853.0	58969.0	86817.0	87532.0	165344.0	111110.0	126573.0	263209.0	122428.0	167336.0	121853.0	121498.0	130792.0	163316.0	133562.0	177786.0	160878.0	177152.0	184196.0	201293.0	213117.0	205866.0	204748.0	234601.0	210019.0	107788.0	52.0	266.0	160.0	28.0	12.0	4.0	18.0	24792249.0
T050-B1BALRNA-PBmiRNA1_S27_R1_001	15232.0	16909.0	28147.0	32477.0	44127.0	56746.0	73023.0	97268.0	123903.0	153557.0	175976.0	207049.0	235790.0	247118.0	277319.0	286234.0	311270.0	328286.0	351309.0	415277.0	412031.0	420599.0	441664.0	488283.0	472285.0	488795.0	508150.0	521184.0	521017.0	268393.0	427.0	1058.0	584.0	821.0	335.0	1370.0	710.0	34423123.0
