Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
T011-B2BCGBAL-PBmiRNA_S5_R1_001 - illumina_universal_adapter	0.000151050088597	0.000228511672492	0.000336957889946	0.000685535017477	0.00154923167791	0.00311008259341	0.00541456471431	0.00653001152241	0.00717681574794	0.00769580836004	0.00819543557617	0.00872992050505	0.00914821305809	0.00977952496684	0.0102714060246	0.0107981447951	0.0122582956515	0.0129980537777	0.0134589502019	0.0140166736059	0.0150352934342	0.016166232559	0.0168904983685	0.0175450487524	0.0182422030074	0.0190516765592	0.0199308655364	0.0211121546908	0.0221811245485	0.0233120636734	0.0243229373433	0.0254035264386	0.0264531309004	0.0276073085004	0.0286607860414	0.0297529943744	0.0307948526778	0.031832837902	0.0329056808389	0.0341566854188	0.0351598129303	0.0363178636095	0.0372900064874	0.0383589763452	0.0395054077868	0.0406479661493	0.0416201090272	0.0427665404688	0.0439400834649	0.0453111534998	0.0467015889307	0.0479680858274	0.0494940790302	0.0519612304773	0.0552223631593	0.0595021156695	0.0641498107033	0.0690492558847	0.0739099702741	0.0789333539898	0.0842549648034	0.0895262255875	0.0947122786293	0.100312751145	0.105704077384	0.111300676821	0.117152899484	0.123078710652	0.129806249213	0.384228821519	0.627841629792	0.86964958316	1.11419193044
T011-B2PPDBAL-PBmiRNA1_S23_R1_001 - illumina_universal_adapter	4.44651343185e-05	5.55814178981e-05	7.78139850573e-05	0.00014729075743	0.000305697798439	0.000608616525984	0.00121167491018	0.00144233779446	0.00160908204815	0.00173969838021	0.00182584957795	0.00197869847717	0.00208708224207	0.00224271021219	0.00240945446588	0.002617884783	0.00309310590603	0.00327930365599	0.00345438512237	0.00369894336112	0.0040379900103	0.00434090873784	0.00461603675644	0.00491339734219	0.00519130443168	0.00552757200996	0.00590830472257	0.0064891305396	0.00694489816637	0.00751460769982	0.00806764280791	0.00869293375926	0.00947663175162	0.0100602366396	0.0106688531655	0.011449772087	0.0121389816689	0.0128309703218	0.0135451915418	0.0143427848886	0.0151153665974	0.0158712738808	0.016660530015	0.0174470070782	0.0182251469288	0.0191477984659	0.0199481708836	0.0209069503424	0.0220880554727	0.0233997769351	0.0247003821139	0.025862033748	0.027554487923	0.0305503263477	0.0347272699027	0.0403993535992	0.0478500426685	0.0556119876779	0.0629654092659	0.0702382377978	0.0780029618782	0.0854786625855	0.0932711773748	0.101458320231	0.109639904946	0.117804815235	0.126381028017	0.135285171164	0.145089733281	0.629748581069	1.0717598069	1.50962743803	1.97666975542
T011-B2PPDBAL-PLmiRNA2_S24_R1_001 - illumina_universal_adapter	3.3429389589e-05	3.3429389589e-05	7.428753242e-05	0.000144860688219	0.000308293259543	0.000586871506118	0.000988024181186	0.00123317303817	0.0013260324537	0.0013966056095	0.00150432253151	0.00158232444055	0.00166404072621	0.00177547202484	0.00181633016767	0.00193519021954	0.00219519658301	0.00233262851799	0.00241805918027	0.00257406299835	0.00293064315397	0.00326865142648	0.00344694150429	0.00361408845223	0.00383323667287	0.00413410117917	0.00445353756858	0.00491040589296	0.00524469978885	0.00572756874958	0.00632186900894	0.00678245170995	0.00741761011214	0.00799333848839	0.00851706559195	0.00914108086428	0.00993224308456	0.0105934021231	0.0112434180318	0.0119305777067	0.0126697386542	0.0133977564719	0.014122059913	0.014994938419	0.0158938175613	0.0167815535737	0.0176692895861	0.0186535993907	0.0197641980003	0.0208896541165	0.0221748284274	0.0234600027382	0.0251649016073	0.0273860988266	0.030175595669	0.0340459761081	0.0390566701698	0.0442753693223	0.0496723585526	0.055255066614	0.0610829235324	0.0668364929183	0.0726866360964	0.0787336412353	0.0848400764003	0.0910245134742	0.0975321013142	0.104444556206	0.112493610344	0.612872142465	1.10046207588	1.59356042982	2.09298065278
T012-BALRNA-PBmiRNA_S8_R1_001 - illumina_universal_adapter	1.42951707454e-05	2.00132390435e-05	4.57445463852e-05	0.000108643297665	0.000254454039268	0.000517485180983	0.000851992176425	0.00106070166931	0.00118935820602	0.00130086053783	0.00140950383549	0.00151814713316	0.00160105912348	0.00172685662604	0.00188696253839	0.00208995396297	0.00244447419746	0.0026446065879	0.00280757153439	0.00302199909557	0.00337080126176	0.00367671791571	0.00398263456966	0.00428569218946	0.00459160884342	0.00496900135109	0.00540929261005	0.00592391875689	0.0063499148451	0.0067930651382	0.00729339611429	0.00777943191964	0.0085056265935	0.0091346141063	0.0097521654825	0.0104726420881	0.0111502331814	0.0118792868894	0.0125969044608	0.0134488966373	0.0142580033014	0.0151757532633	0.0160105912348	0.0170198302894	0.0180319283782	0.0190039999889	0.0200875739314	0.0212054562837	0.0225320481289	0.0240330410571	0.0255426110878	0.0268377535574	0.0288019100178	0.0319668608208	0.0365498925618	0.042576736548	0.0498158110135	0.0573636611671	0.0651173617794	0.0725565686352	0.0807648556772	0.0890131691973	0.0974330247664	0.106499022053	0.116239751399	0.125654550852	0.13562400293	0.145950834276	0.157046745809	0.587265627459	1.00089639298	1.41635408132	1.83877351781
T013-B1BALCells-PBmiRNA_S4_R1_001 - illumina_universal_adapter	2.88556359746e-05	4.68904084587e-05	9.01738624207e-05	0.000183954679338	0.00038594413116	0.000743032626346	0.00137064270879	0.00172412424948	0.00189725806533	0.0020415362452	0.00217499356159	0.00231566478696	0.00247076383033	0.00265111155517	0.00282424537101	0.00299737918686	0.00346267631695	0.0037476257222	0.00395682908302	0.00423095762478	0.00468543389138	0.005118268431	0.00549339169867	0.00588654973882	0.00630134950596	0.00672336318208	0.00725719244761	0.00796415552899	0.00865669079238	0.00924101742087	0.00996601527473	0.0106477296746	0.0115386474353	0.0123682469696	0.0131221004595	0.0139048095853	0.0146622700296	0.0154016957014	0.0161988326452	0.0170789295425	0.0179554194852	0.0189148693814	0.0198130010511	0.0207868787652	0.0217138660709	0.0227851315565	0.0237409744981	0.0247364939392	0.0257897246523	0.0271134769526	0.028444443162	0.0299377223237	0.0317628412991	0.0345329823526	0.0384104584367	0.0433880556423	0.0491880384732	0.055146727302	0.0613037986281	0.0675582577256	0.0741373427278	0.080745283366	0.0878149141797	0.0952235987162	0.103436634105	0.110960741186	0.118935717578	0.127119897332	0.136501585978	0.509864659853	0.866758379496	1.22328779674	1.59260747462
T013-B2BCGBAL-PBmiRNA_S7_R1_001 - illumina_universal_adapter	5.46584330296e-06	1.63975299089e-05	3.00621381663e-05	6.01242763326e-05	0.000122981474317	0.000273292165148	0.000500124662221	0.000653168274704	0.000713292551037	0.000781615592324	0.000852671555262	0.000923727518201	0.00100298224609	0.00111229911215	0.00122981474317	0.00141018757216	0.00165888344245	0.00178733076007	0.00191851099934	0.00210434967164	0.00243776611312	0.00268646198341	0.00291602740213	0.00317838788067	0.00346261173243	0.00382335739042	0.00429068699283	0.00477441412514	0.00521441451103	0.00566261366187	0.00613540910758	0.00665466422136	0.00726683867129	0.00787628019957	0.00841193284326	0.0091306912376	0.00964721342973	0.0102375245065	0.0109644816657	0.0116941717467	0.0124921848689	0.0132901979912	0.0141374037031	0.01499280818	0.0159739270529	0.0169386483959	0.0179908232317	0.0190867248139	0.0203821296767	0.0216447394797	0.0231423805447	0.0245143072138	0.0265066070977	0.0296877279	0.0341642535652	0.0399115877982	0.0468368112631	0.0539697367735	0.0613103643293	0.0685772030006	0.0764808124167	0.0847560991774	0.0930040567216	0.101686548808	0.110552146646	0.119600850234	0.129023964088	0.139182233867	0.149783236953	0.5837575306	1.00066199561	1.42559578444	1.85739193953
T013-B2PPDBAL-PBmiRNA_S6_R1_001 - illumina_universal_adapter	8.84293295237e-06	1.32643994286e-05	3.31609985714e-05	6.41112639047e-05	0.000123801061333	0.000258655788857	0.000523943777428	0.000669852171142	0.000771545900095	0.000859975229618	0.000959458225333	0.00108325928667	0.00121369254771	0.00136844387438	0.00155635619962	0.001810590522	0.00229695183438	0.00260203302124	0.00293806447343	0.00330504619095	0.00383120070162	0.00433745861314	0.00488350972295	0.00545830036485	0.00616131353457	0.00695938823352	0.00780167759723	0.00882524708647	0.00982449851009	0.010863543132	0.0120087029493	0.0134014648893	0.0147721194969	0.0161825673028	0.0175355360446	0.0189725126493	0.0205045507833	0.0220189030514	0.0236017880499	0.0253327921753	0.0272340227601	0.0291617821437	0.0309215258012	0.0329421359808	0.0349804320264	0.0371535827994	0.0392803081744	0.0416214746736	0.0442301398945	0.0470620891725	0.049898459917	0.0527923097257	0.0566566714259	0.0625703828378	0.0703433209029	0.0808885184486	0.0937793039599	0.10707907512	0.12016661589	0.133530498314	0.147592972442	0.161686396834	0.176239653741	0.191078095235	0.205929801128	0.221037952078	0.236117363495	0.25208327894	0.269519331989	0.916570000514	1.52792395944	2.1424923245	2.76653368148
T013-B2SalBAL-PBmiRNA_S5_R1_001 - illumina_universal_adapter	3.16891120647e-05	4.3572529089e-05	9.11061971861e-05	0.000170328977348	0.00035254137172	0.000693199326416	0.00128340903862	0.00165971724439	0.00187361875083	0.00198849178206	0.0021548596204	0.00232914973676	0.00242817821196	0.00256285693824	0.00269753566451	0.00287578691988	0.0033748904349	0.00360859763637	0.00374723750166	0.00398490584214	0.00434140835287	0.00468206630757	0.00493557920408	0.00519305323961	0.0055297500553	0.0058228743419	0.00625859963279	0.00682108137194	0.00724096210679	0.00775194903884	0.00823124685882	0.00870658353979	0.00951465589744	0.0100414873855	0.0105762411516	0.0112298290879	0.0117804274101	0.0125488883776	0.0131905928969	0.0139194424744	0.0145215356037	0.0153018799883	0.0160069627317	0.016664511807	0.0174369339136	0.0182093560202	0.0189382055977	0.0197898504844	0.0208633191556	0.0224438136199	0.0237549506315	0.0249234866389	0.0265396313542	0.0298234155919	0.034731266823	0.0410017498728	0.0477990644107	0.0541091588505	0.0599320331924	0.0656321122251	0.0717084994635	0.0780819721275	0.0847287633831	0.0919063472658	0.101484381387	0.109628483188	0.117903302576	0.126221694493	0.136152269986	0.497178401462	0.81290890838	1.11266810282	1.42820451392
T014-B1BALCells-PLmiRNA2_S28_R1_001 - illumina_universal_adapter	6.36056934266e-05	8.09527007247e-05	0.000132993722619	0.000227438540131	0.000499208321136	0.000813381897758	0.0012952432116	0.0016576029196	0.00188311401448	0.00211055255461	0.00233606364948	0.00262325299253	0.00284876408741	0.00317835722607	0.00356191883189	0.00404378014573	0.00460659416029	0.00521952175149	0.00590376481714	0.00663812145943	0.00743030145938	0.0082668127002	0.00930956058334	0.0104159141599	0.0115916557657	0.0131181924079	0.0147449562034	0.0170000671522	0.0184822725536	0.0202825064221	0.0221309264219	0.0240545167868	0.0269977256917	0.0291352624799	0.0311108938666	0.0333081814577	0.0351951503627	0.0377162487567	0.0397477760558	0.0419778302163	0.0440980199972	0.0464013170773	0.0487065416027	0.0510522424785	0.0533536121134	0.0557532814563	0.058257032843	0.0608937779523	0.0638119300689	0.0668033251052	0.0698988021853	0.072840083645	0.0769860183892	0.0833273132793	0.0917695234978	0.103020021453	0.116336740722	0.130185434882	0.144253857801	0.15843985488	0.172542971814	0.186937132981	0.20131009225	0.21580062568	0.230329708014	0.24569530159	0.260692753122	0.276125807282	0.293029502171	0.986553216725	1.67393994559	2.34695178773	3.02438518929
T014-B1BALRNA-PBmiRNA1_S27_R1_001 - illumina_universal_adapter	0.00012155683183	0.000189088405069	0.00024851618952	0.0003106452369	0.000564563952278	0.000872507926248	0.00143707187853	0.00177472974472	0.00197732446444	0.00217181539537	0.00235009874872	0.00254458967965	0.00272827555886	0.00299029806302	0.00326852814477	0.00359808222218	0.00392493503665	0.0043220206873	0.00470830128623	0.00513239956617	0.00548086248408	0.00595088223382	0.00633986409568	0.00684500026351	0.00747169326317	0.00821724183173	0.0090735421804	0.0105943532097	0.0114857699765	0.0123555766398	0.0133631477125	0.0143572124706	0.0164425874522	0.017525793887	0.0184145093908	0.0194220804635	0.0202135505019	0.0216317135399	0.0225177277808	0.0235874279009	0.0245139610858	0.0255620511024	0.026577725964	0.027609608403	0.0286549971568	0.0296463606519	0.0307376708755	0.0320801985515	0.0334956603266	0.0355270100496	0.0371828842254	0.0388576672417	0.0408836144389	0.0448463671566	0.0503002170114	0.0575882243953	0.0669264903428	0.0758271516957	0.0842956109799	0.0920725469541	0.100011558704	0.107737170683	0.115487094028	0.123790776273	0.132461830277	0.141921653056	0.151011402814	0.160803480934	0.170865685346	0.627149513093	1.07059423814	1.49022462919	1.93584657216
T014-B2BCGBAL-PBmiRNA1_S3_R1_001 - illumina_universal_adapter	8.16169121194e-05	0.000110577751904	0.000168499431472	0.000276444379759	0.00060027922462	0.000958340516499	0.00147173722177	0.00189825140768	0.00213257092957	0.00239321848763	0.00260647558059	0.00283026388801	0.00303562257012	0.00328047330648	0.0035042616139	0.00376490917196	0.00411507205299	0.00452052380997	0.00508920939119	0.00557364525667	0.0060343858896	0.0065214545587	0.00714016340864	0.00794843411899	0.00888307940293	0.0103363869994	0.0119897876707	0.0149806525793	0.0162601951371	0.0177214011444	0.0193089817253	0.0208044141796	0.0256514056381	0.0276839300302	0.0294031507919	0.0313566910756	0.0327441785816	0.0359246053506	0.0375042875207	0.0395394447164	0.0411033300648	0.0426329889661	0.0443416785134	0.0459713839522	0.0475984565873	0.0493361069744	0.0511843351134	0.0533616637044	0.0559918345176	0.0594908305242	0.0621710246061	0.0647274769179	0.0684660580537	0.0747874195376	0.083433546615	0.0941622213533	0.10732097383	0.120521851164	0.133185636561	0.145304431609	0.157807615985	0.170716252118	0.183232600512	0.196243915986	0.209837081059	0.224794038406	0.239029607562	0.254600008151	0.271005007487	0.771669474464	1.27940038635	1.73172921172	2.19799083384
T014-B2BCGBAL-PLmiRNA2_S4_R1_001 - illumina_universal_adapter	9.88697895877e-05	0.000121255402325	0.000182815837351	0.000300340304219	0.000598815140711	0.000958850412228	0.00147745044063	0.00194568284038	0.00230012170871	0.0026247130934	0.00295676634899	0.00324404837911	0.00354625415106	0.00396784985761	0.00438758009642	0.00492296933438	0.00558147944239	0.00635751401726	0.00727532413948	0.00826402203535	0.00921167964121	0.010289919988	0.0115136668177	0.0129911172583	0.0146066123108	0.0165373714093	0.0187572780057	0.0221822767545	0.0242827934163	0.0265045654804	0.0290826418806	0.0316420636035	0.0357722091535	0.0385946618261	0.0412268367904	0.0442582218485	0.047039634231	0.0510522553141	0.0540929677109	0.0572978412677	0.0603628047449	0.0634445574317	0.0666401036499	0.0699121340449	0.0732643795522	0.076730418591	0.0802076504361	0.0839255276182	0.0879791889913	0.0924115403132	0.0965957844272	0.100798683219	0.106585364111	0.115403430062	0.126866729251	0.141258812773	0.159003141802	0.178170822708	0.196946755391	0.215441002447	0.234618010692	0.254138264998	0.273526071096	0.293238468579	0.31298444448	0.333879548502	0.354379173366	0.375843245045	0.399003026889	1.09637455861	1.79489521845	2.48127354885	3.17066834056
T014-B2PPDBAL-PBmiRNA1_S1_R1_001 - illumina_universal_adapter	9.43864749683e-05	0.000129444308528	0.000188772949937	0.000291249694188	0.000620253978363	0.000968135557532	0.00159108629232	0.00203065759003	0.00221673378354	0.00242438402847	0.00262664076055	0.00281541371048	0.00302306395541	0.00327655905961	0.00355162821523	0.00389411628155	0.00434177784854	0.00480831671053	0.00545823500959	0.00598679926942	0.00653693758066	0.00704932130192	0.00767227203671	0.00839769951575	0.00926335832903	0.0104715052086	0.0120086563724	0.014522033363	0.0157059094347	0.0169706881993	0.0185024458502	0.0200530807961	0.0243517105418	0.0262664076055	0.0277550171535	0.0294404899208	0.0306917849033	0.0332833678302	0.0346964681983	0.0366785841727	0.0379892077965	0.0392701670997	0.0408639501484	0.0423094115936	0.0439652200402	0.0455185517426	0.0471878439713	0.0489407356493	0.0511251083557	0.0538056842448	0.0560844434261	0.0584063507104	0.0614321114222	0.0668391080597	0.0740664152858	0.0834619146798	0.0954894483472	0.10733899609	0.119385407053	0.130598520279	0.142116366982	0.153822986634	0.165176331194	0.176500011434	0.188220114869	0.201137578157	0.213731430675	0.226789125297	0.241187107865	0.690480212496	1.11242011668	1.51987843885	1.9524597439
T014-B2PPDBAL-PLmiRNA2_S2_R1_001 - illumina_universal_adapter	0.000124343427844	0.000173715083017	0.000230401057475	0.000384001762458	0.000927089969364	0.00153966420948	0.00217235282762	0.00263498352239	0.00299338516735	0.00332070095535	0.00369373123889	0.00398264685064	0.00434836281489	0.00484756510608	0.00530288148157	0.00584596968847	0.00648962978555	0.00722471887368	0.00811523724662	0.00894724106528	0.00979570210233	0.0108032495838	0.0119461119721	0.0131511460743	0.0144604092263	0.0161664741995	0.018084654432	0.0208878672979	0.0228554191856	0.0248851427871	0.0271068672699	0.0293596776097	0.0335507825599	0.0360760512931	0.0384550336405	0.0410095596507	0.0433446560824	0.0467586146087	0.0494447983661	0.0523522402818	0.0550932814338	0.0579312373164	0.0608880508873	0.0640185795413	0.0669315071965	0.0700272928338	0.073124907051	0.0765900658122	0.0804392263359	0.0845480451942	0.0883460054829	0.0925883106682	0.0980703929722	0.106589746359	0.117586825404	0.132191692436	0.151393609139	0.170979527604	0.190102815375	0.208081412177	0.226780469429	0.245335068875	0.263706810339	0.282638097228	0.301894871325	0.321784334041	0.341053908197	0.361369430011	0.383356273781	1.05064893646	1.70035066127	2.34066628585	2.99581717852
T014-B2SalBAL-PBmiRNA_S29_R1_001 - illumina_universal_adapter	8.66345113052e-05	0.000120325710146	0.000178082051016	0.000317659874786	0.000709921689862	0.00110459001914	0.00154257560407	0.00185060942205	0.00203350450147	0.00222843215191	0.00245223797278	0.00264475910901	0.00283728024524	0.00305146000931	0.0032945179438	0.0035447954209	0.00383598363946	0.00418974122729	0.00463975938323	0.00504646028353	0.00549647843947	0.00595612265223	0.00644223852122	0.00695241953224	0.00755404808297	0.00838188896878	0.00927229922386	0.0108894767682	0.0118424563926	0.0127858099601	0.0138976195219	0.0149155750297	0.0172426742639	0.0185036877063	0.0197286034356	0.0211171621306	0.0223613299736	0.0240699550576	0.0252467405029	0.0266810229678	0.027999792751	0.0294124165881	0.0307672840844	0.0322256316913	0.0337152639829	0.035269872158	0.0367763500491	0.0384560969627	0.0403764952966	0.0427060010451	0.0447443185749	0.0467898556474	0.0495814121228	0.0545364248666	0.0609955089873	0.0696228624047	0.080382387406	0.0910360257823	0.10198807192	0.112456408703	0.123442146039	0.134697412966	0.145967118978	0.157489508982	0.16958705588	0.182517256692	0.195076854317	0.208416162544	0.222915410617	0.784540475752	1.3337816188	1.87064846581	2.4201158212
T015-B1BALCells-PBmiRNA_S18_R1_001 - illumina_universal_adapter	1.00322579731e-05	3.51129029058e-05	6.27016123318e-05	0.000165532256556	0.000371193545004	0.000687209671157	0.00105338708717	0.00125654031113	0.00140451611623	0.00154747579235	0.00165532256556	0.00181333062864	0.00196883062722	0.00215442739972	0.00227983062439	0.00243783868746	0.00282408061943	0.00306485481078	0.00329058061517	0.00353386287102	0.00382229028775	0.00413329028491	0.00449695963644	0.00482049995607	0.00523683866195	0.00569079833524	0.00618237897592	0.00676926606734	0.00734862896529	0.0079430402502	0.00854748379308	0.00931244346352	0.0101024837789	0.0108398547399	0.011572209572	0.0123647579518	0.0131372418158	0.0139548708406	0.0147599595429	0.0156779111475	0.0166359917839	0.0176567740326	0.0186750482169	0.0196983385302	0.0207341691659	0.0219530885096	0.0231669917244	0.0244410884869	0.0257502981524	0.0274181610405	0.0290233223162	0.0306661045593	0.0328581529264	0.0366001851503	0.0416464109108	0.048287765689	0.0562533785196	0.0644572574771	0.0726761848216	0.0808223782957	0.0893698620888	0.0980954184609	0.106861103865	0.116607442486	0.126363813365	0.135841789085	0.145635780931	0.156292546963	0.168283603305	0.656395590793	1.13143554614	1.59906166285	2.07439004561
T015-B2BCGBAL-PBmiRNA_S22_R1_001 - illumina_universal_adapter	5.06556487254e-05	8.1611878502e-05	0.000118196513693	0.00018573737866	0.00034333273025	0.000520627500788	0.00088084544728	0.00112005267737	0.00123824919106	0.00138458773183	0.00150841265093	0.00160128134026	0.00171103524583	0.00185174538118	0.00201778334089	0.00221477753038	0.00243991374694	0.00263127953101	0.00289581458547	0.00314627862639	0.00345865512686	0.0037597748165	0.00415657739819	0.00452805215551	0.00495862516967	0.00560026338686	0.00627004363112	0.00727752820021	0.00786288236326	0.00854391941834	0.0092924973384	0.0100889167045	0.0114594334228	0.0123881203161	0.0131366982361	0.0140710135348	0.0148589902928	0.0160550264432	0.016969642323	0.0181093944193	0.0190605949343	0.0200343090709	0.0210924492887	0.0222434581958	0.0234704505761	0.0246890003482	0.0259750909853	0.027351236109	0.0290144299088	0.0307873776142	0.0325378116979	0.0344205133089	0.0368041430017	0.0407890540347	0.0461022687455	0.0530843056615	0.0617886346341	0.0705323624447	0.0798361165939	0.0889288055401	0.0990740062987	0.108934972584	0.119355965208	0.13009777694	0.141163221984	0.152932217705	0.16497700529	0.177533977769	0.191036522357	0.67559438705	1.15304357571	1.63470562581	2.12490878114
T015-B2PPDBAL-PBmiRNA_S21_R1_001 - illumina_universal_adapter	0.00017010876814	0.000233405053959	0.000306591384438	0.000510326304419	0.00127185974318	0.00197009689613	0.00249822528094	0.0028997610941	0.00324195663931	0.00360986630064	0.00392041370294	0.00419535694447	0.004470300186	0.00481051772228	0.00506172485662	0.00534655814281	0.00567095160764	0.00613776171555	0.00669358222541	0.00713072219935	0.00748874181601	0.00795752993286	0.00860829487144	0.00917400542596	0.00978718819483	0.0106199299551	0.0115891543318	0.0135651852547	0.0145561677295	0.0155966004277	0.0167557136618	0.0178277945028	0.0211053553029	0.0225611698768	0.023716327093	0.0250989553363	0.0261473000702	0.0282519015737	0.0295000252097	0.0308964995156	0.0320496787229	0.033177143814	0.034454937584	0.035732731354	0.0370085471151	0.0383634832334	0.0398094077626	0.0413759908366	0.0430256502858	0.0451915700661	0.0470785905871	0.0489636330992	0.0516893294073	0.0563198483168	0.0624615660502	0.0709927185733	0.0822555014313	0.0934450979588	0.104982824058	0.115988465755	0.126924877139	0.137612059398	0.14838627405	0.159421585881	0.170729862944	0.18292231	0.195142449181	0.207803684354	0.221730845243	0.810105426096	1.36978700938	1.92441280184	2.50766631757
T015-B2SalBAL-PBmiRNA1_S19_R1_001 - illumina_universal_adapter	2.84488155312e-05	5.68976310624e-05	8.53464465936e-05	0.000142244077656	0.000270263747546	0.000540527495093	0.00101941588987	0.00128493816816	0.00137976755326	0.00149830428464	0.00158839220049	0.00167848011634	0.00178753390921	0.00188236329431	0.0020103829642	0.00219530026516	0.00248927135898	0.00271212041397	0.00291126212269	0.00312936970843	0.00345653108704	0.00377895099639	0.00402550739766	0.0042862882067	0.00465612280861	0.00490742067913	0.0053341529121	0.00581778277613	0.00620658325506	0.00672814487313	0.00718806739088	0.00770014607044	0.00843033233574	0.00900405011562	0.00951612879518	0.0101941588987	0.0107773596171	0.0114127164973	0.0121049710085	0.0127213620117	0.0133377530149	0.0140347489954	0.0146653644063	0.0153386530406	0.0160925466521	0.0167705767556	0.0174960215517	0.0183447445484	0.0193878677845	0.0206870303604	0.0215879095189	0.022759052425	0.0242146834863	0.026642315745	0.0300040174469	0.0346222085015	0.0402171422226	0.04539008518	0.0505108719756	0.0556980393408	0.061292973062	0.0671486875921	0.0728194848213	0.0793674538628	0.0860481840434	0.092581928677	0.0996514593365	0.106981770805	0.115378912856	0.432421996074	0.723856403845	1.00739152384	1.3041174113
T015-B2SalBAL-PLmiRNA2_S20_R1_001 - illumina_universal_adapter	0.00011617834467	0.000154062587497	0.000227305456963	0.000300548326428	0.000507648853883	0.000916798676415	0.00169468846246	0.00214929937639	0.00234124620671	0.00246500139995	0.00258875659318	0.00274534479687	0.00286404875773	0.00302063696141	0.00321510940793	0.00346514541058	0.0037682193532	0.00412180561959	0.00445771257265	0.00476583774765	0.00516741072161	0.0055866630089	0.00602864584188	0.00646810305868	0.00693534205355	0.00751623377689	0.00831432849245	0.00949631686866	0.010251476109	0.0112238383416	0.012047189219	0.0129210524202	0.0145071393866	0.0155527444886	0.0164569150841	0.017487366489	0.0183410247607	0.0196568707949	0.0206140793303	0.0217253504532	0.0226320466649	0.0236296650593	0.0246550652319	0.0257183496472	0.0267816340626	0.0279232125798	0.0290849960264	0.0303174967264	0.0318353920557	0.0336866687218	0.0352752813044	0.0369371367564	0.0389071173834	0.0427359515251	0.0479715538838	0.055866630089	0.0656938026784	0.0754325787011	0.0847243206585	0.0935008369134	0.101888408275	0.11045277277	0.118943894396	0.127839114612	0.136731809212	0.146806492187	0.156944315568	0.1673397518	0.178576218222	0.648732299787	1.09055601895	1.51728918139	1.98322243268
T016-B1BALCells-PBmiRNA_S16_R1_001 - illumina_universal_adapter	6.92405955849e-05	8.49770945815e-05	0.00013848119117	0.000236047484949	0.000538188265683	0.00106693463197	0.00203315567036	0.00261225883343	0.00285145361818	0.00308435380333	0.00333299048748	0.00363513126821	0.00384914765456	0.00419849793229	0.00455414280961	0.00491922958633	0.00569661263676	0.00609631971127	0.00652749978378	0.00702792045187	0.00797211039167	0.00879040833949	0.00925935600959	0.00970627258109	0.0102224297482	0.0107322923157	0.0113554576759	0.0121580191248	0.0128504250806	0.0136655757286	0.0144209276805	0.0152549621273	0.0162746872623	0.0172503502	0.0179962602525	0.0188302946993	0.0196391507477	0.0205298365909	0.0213418399392	0.0222199365832	0.0231137697262	0.0239415095734	0.0247535129216	0.0257637961572	0.0266670711996	0.0275829354412	0.0284390009866	0.029389485526	0.030409210661	0.0315611223875	0.0327035922147	0.0339625121344	0.0356211391287	0.0385292441432	0.0423563606992	0.0475556999677	0.0539698969587	0.0605005440422	0.06696509783	0.0732596974287	0.0799477095022	0.0864217051894	0.0933174390497	0.100468104194	0.107631358537	0.114835527778	0.122241124205	0.130128257503	0.139334109415	0.577623932168	0.986536858594	1.39054629193	1.80723304886
T016-B2BCGBAL-PBmiRNA1_S17_R1_001 - illumina_universal_adapter	3.96886176583e-05	5.95329264875e-05	8.59920049264e-05	0.000175291394658	0.000320816326072	0.000542411107997	0.00103521144392	0.0013593351548	0.00150816747102	0.00165699978724	0.00177275825541	0.00194474226526	0.00206380811823	0.00225563643692	0.00243423521638	0.00269882600077	0.00309571217735	0.00334045865291	0.00357528297406	0.00389609930013	0.00437897748164	0.00486516304795	0.00516944245	0.00545387754322	0.00578792340851	0.00616496527626	0.00657838837687	0.00721671364421	0.00770620659533	0.00824531031852	0.00884725435301	0.00950542392917	0.0103488070544	0.0109441363193	0.0116023058955	0.0122141720844	0.0128227308885	0.0133717567661	0.0140133894182	0.0146914033032	0.0152933473377	0.0159449021442	0.016626223414	0.0173174668383	0.0180616284194	0.0187925604612	0.0194672669614	0.0202742688538	0.0212730990649	0.0223976098985	0.0233964401096	0.0244184220143	0.0258703639436	0.0285658825596	0.0319691815238	0.0370096359664	0.0429265473823	0.048998905884	0.0549786576112	0.0608029622526	0.0668091730582	0.0730965115723	0.0793243171598	0.0862334440172	0.0930797305632	0.0996845780185	0.106749151962	0.114170923464	0.122505533172	0.532948680071	0.904897175225	1.27112720205	1.65632177335
